Date,Used
02-17-2016 00:15,23
02-17-2016 00:20,23
02-17-2016 00:25,23
02-17-2016 00:30,23
02-17-2016 00:35,23
02-17-2016 00:40,23
02-17-2016 00:45,23
02-17-2016 00:50,23
02-17-2016 00:55,23
02-17-2016 01:00,23
02-17-2016 01:05,23
02-17-2016 01:10,23
02-17-2016 01:15,23
02-17-2016 01:20,23
02-17-2016 01:25,23
02-17-2016 01:30,23
02-17-2016 01:35,23
02-17-2016 01:40,23
02-17-2016 01:45,23
02-17-2016 01:50,23
02-17-2016 01:55,23
02-17-2016 02:00,23
02-17-2016 02:05,22
02-17-2016 02:10,22
02-17-2016 02:15,22
02-17-2016 02:20,23
02-17-2016 02:25,23
02-17-2016 02:30,23
02-17-2016 02:35,23
02-17-2016 02:40,23
02-17-2016 02:45,23
02-17-2016 02:50,23
02-17-2016 02:55,23
02-17-2016 03:00,23
02-17-2016 03:05,23
02-17-2016 03:10,23
02-17-2016 03:15,23
02-17-2016 03:20,23
02-17-2016 03:25,23
02-17-2016 03:30,23
02-17-2016 03:35,23
02-17-2016 03:40,23
02-17-2016 03:45,23
02-17-2016 03:50,22
02-17-2016 03:55,22
02-17-2016 04:00,22
02-17-2016 04:05,23
02-17-2016 04:10,22
02-17-2016 04:15,22
02-17-2016 04:20,22
02-17-2016 04:25,22
02-17-2016 04:30,22
02-17-2016 04:35,22
02-17-2016 04:40,22
02-17-2016 04:45,22
02-17-2016 04:50,22
02-17-2016 04:55,22
02-17-2016 05:00,22
02-17-2016 05:05,22
02-17-2016 05:10,24
02-17-2016 05:15,26
02-17-2016 05:20,26
02-17-2016 05:25,28
02-17-2016 05:30,28
02-17-2016 05:35,28
02-17-2016 05:40,28
02-17-2016 05:45,28
02-17-2016 05:50,28
02-17-2016 05:55,29
02-17-2016 06:00,29
02-17-2016 06:05,29
02-17-2016 06:10,29
02-17-2016 06:15,29
02-17-2016 06:20,29
02-17-2016 06:25,29
02-17-2016 06:30,29
02-17-2016 06:35,29
02-17-2016 06:40,29
02-17-2016 06:45,29
02-17-2016 06:50,29
02-17-2016 06:55,29
02-17-2016 07:00,29
02-17-2016 07:05,29
02-17-2016 07:10,29
02-17-2016 07:15,29
02-17-2016 07:20,29
02-17-2016 07:25,29
02-17-2016 07:30,30
02-17-2016 07:35,30
02-17-2016 07:40,30
02-17-2016 07:45,30
02-17-2016 07:50,30
02-17-2016 07:55,28
02-17-2016 08:00,28
02-17-2016 08:05,28
02-17-2016 08:10,28
02-17-2016 08:15,28
02-17-2016 08:20,28
02-17-2016 08:25,28
02-17-2016 08:30,29
02-17-2016 08:35,29
02-17-2016 08:40,30
02-17-2016 08:45,32
02-17-2016 08:50,36
02-17-2016 08:55,36
02-17-2016 09:00,36
02-17-2016 09:05,36
02-17-2016 09:10,36
02-17-2016 09:15,36
02-17-2016 09:20,37
02-17-2016 09:25,37
02-17-2016 09:30,37
02-17-2016 09:35,37
02-17-2016 09:40,37
02-17-2016 09:45,37
02-17-2016 09:50,37
02-17-2016 09:55,37
02-17-2016 10:00,37
02-17-2016 10:05,38
02-17-2016 10:10,38
02-17-2016 10:15,37
02-17-2016 10:20,39
02-17-2016 10:25,38
02-17-2016 10:30,35
02-17-2016 10:35,35
02-17-2016 10:40,35
02-17-2016 10:45,34
02-17-2016 10:50,38
02-17-2016 10:55,39
02-17-2016 11:00,39
02-17-2016 11:05,39
02-17-2016 11:10,39
02-17-2016 11:15,38
02-17-2016 11:20,38
02-17-2016 11:25,39
02-17-2016 11:30,36
02-17-2016 11:35,34
02-17-2016 11:40,34
02-17-2016 11:45,35
02-17-2016 11:50,34
02-17-2016 11:55,37
02-17-2016 12:00,34
02-17-2016 12:05,32
02-17-2016 12:10,34
02-17-2016 12:15,34
02-17-2016 12:20,33
02-17-2016 12:25,33
02-17-2016 12:30,34
02-17-2016 12:35,34
02-17-2016 12:40,37
02-17-2016 12:45,38
02-17-2016 12:50,36
02-17-2016 12:55,37
02-17-2016 13:00,37
02-17-2016 13:05,37
02-17-2016 13:10,37
02-17-2016 13:15,36
02-17-2016 13:20,34
02-17-2016 13:25,33
02-17-2016 13:30,33
02-17-2016 13:35,33
02-17-2016 13:40,33
02-17-2016 13:45,33
02-17-2016 13:50,34
02-17-2016 13:55,30
02-17-2016 14:00,30
02-17-2016 14:05,29
02-17-2016 14:10,29
02-17-2016 14:15,30
02-17-2016 14:20,31
02-17-2016 14:25,31
02-17-2016 14:30,31
02-17-2016 14:35,31
02-17-2016 14:40,31
02-17-2016 14:45,34
02-17-2016 14:50,34
02-17-2016 14:55,34
02-17-2016 15:00,34
02-17-2016 15:05,34
02-17-2016 15:10,34
02-17-2016 15:15,34
02-17-2016 15:20,33
02-17-2016 15:25,33
02-17-2016 15:30,33
02-17-2016 15:35,33
02-17-2016 15:40,33
02-17-2016 15:45,33
02-17-2016 15:50,33
02-17-2016 15:55,33
02-17-2016 16:00,33
02-17-2016 16:05,28
02-17-2016 16:10,27
02-17-2016 16:15,28
02-17-2016 16:20,28
02-17-2016 16:25,28
02-17-2016 16:30,28
02-17-2016 16:35,28
02-17-2016 16:40,28
02-17-2016 16:45,28
02-17-2016 16:50,28
02-17-2016 16:55,28
02-17-2016 17:00,28
02-17-2016 17:05,28
02-17-2016 17:10,29
02-17-2016 17:15,29
02-17-2016 17:20,29
02-17-2016 17:25,29
02-17-2016 17:30,30
02-17-2016 17:35,30
02-17-2016 17:40,30
02-17-2016 17:45,30
02-17-2016 17:50,30
02-17-2016 17:55,30
02-17-2016 18:00,30
02-17-2016 18:05,30
02-17-2016 18:10,30
02-17-2016 18:15,30
02-17-2016 18:20,30
02-17-2016 18:25,30
02-17-2016 18:30,30
02-17-2016 18:35,30
02-17-2016 18:40,30
02-17-2016 18:45,30
02-17-2016 18:50,30
02-17-2016 18:55,30
02-17-2016 19:00,30
02-17-2016 19:05,31
02-17-2016 19:10,31
02-17-2016 19:15,31
02-17-2016 19:20,31
02-17-2016 19:25,31
02-17-2016 19:30,31
02-17-2016 19:35,31
02-17-2016 19:40,31
02-17-2016 19:45,31
02-17-2016 19:50,31
02-17-2016 19:55,31
02-17-2016 20:00,27
02-17-2016 20:05,27
02-17-2016 20:10,27
02-17-2016 20:15,27
02-17-2016 20:20,26
02-17-2016 20:25,26
02-17-2016 20:30,26
02-17-2016 20:35,27
02-17-2016 20:40,27
02-17-2016 20:45,27
02-17-2016 20:50,27
02-17-2016 20:55,27
02-17-2016 21:00,27
02-17-2016 21:05,27
02-17-2016 21:10,27
02-17-2016 21:15,27
02-17-2016 21:20,27
02-17-2016 21:25,27
02-17-2016 21:30,27
02-17-2016 21:35,27
02-17-2016 21:40,27
02-17-2016 21:45,27
02-17-2016 21:50,27
02-17-2016 21:55,27
02-17-2016 22:00,27
02-17-2016 22:05,28
02-17-2016 22:10,28
02-17-2016 22:15,28
02-17-2016 22:20,28
02-17-2016 22:25,28
02-17-2016 22:30,28
02-17-2016 22:35,28
02-17-2016 22:40,28
02-17-2016 22:45,28
02-17-2016 22:50,28
02-17-2016 22:55,28
02-17-2016 23:00,28
02-17-2016 23:05,28
02-17-2016 23:10,28
02-17-2016 23:15,29
02-17-2016 23:20,29
02-17-2016 23:25,29
02-17-2016 23:30,29
02-17-2016 23:35,29
02-17-2016 23:40,29
02-17-2016 23:45,29
02-17-2016 23:50,29
02-17-2016 23:55,29
02-18-2016 00:00,29
02-18-2016 00:05,29
02-18-2016 00:10,29
02-18-2016 00:15,29
02-18-2016 00:20,29
02-18-2016 00:25,29
02-18-2016 00:30,29
02-18-2016 00:35,29
02-18-2016 00:40,29
02-18-2016 00:45,29
02-18-2016 00:50,29
02-18-2016 00:55,29
02-18-2016 01:00,29
02-18-2016 01:05,29
02-18-2016 01:10,29
02-18-2016 01:15,29
02-18-2016 01:20,29
02-18-2016 01:25,29
02-18-2016 01:30,30
02-18-2016 01:35,29
02-18-2016 01:40,29
02-18-2016 01:45,29
02-18-2016 01:50,29
02-18-2016 01:55,29
02-18-2016 02:00,29
02-18-2016 02:05,29
02-18-2016 02:10,30
02-18-2016 02:15,30
02-18-2016 02:20,30
02-18-2016 02:25,30
02-18-2016 02:30,29
02-18-2016 02:35,29
02-18-2016 02:40,29
